	EMWt	FCSP3	HAtmCount	HAtmMWt	LASA	MaxAbsESI	MaxAbsPC	MaxESI	MaxPC	MinAbsESI	MinAbsPC	MinESI	MinPC	MMR	MWt	NHOHCount	NOCount	NAliCc	NAliHc	NAliR	NAroCc	NAroHc	NAroR	NHA	NHD	NHetAtm	NRE	NRB	NSCc	NSHc	NSR	NVE	RCount	TPSA	logp	nonstereo_aromatic_smiles	zinc_id	QED	SA_score
262890	278.2218948	0.785714286	20	252.196	120.9584372	5.810609489	0.367636113	5.810609489	0.229430454	0.188287037	0.229430454	0.188287037	-0.367636113	81.5694	278.404	2	6	0	1	1	0	1	1	6	1	6	0	4	0	1	1	112	2	71.17	1.703	CCC1CCCN(C1)C(C)c2nc(nc(n2)N(C)C)N	ZINC000106064585	0.903653263	3.347346903
384242	153.0612204	0.5	10	142.162	65.07556588	3.469398148	0.309243204	3.469398148	0.04147592	0.666666667	0.04147592	0.666666667	-0.309243204	44.2967	153.25	1	1	0	1	1	0	1	1	2	1	2	0	1	0	1	1	54	2	12.03	2.173	c1cc(sc1)C2CCCN2	ZINC000002169310	0.651706384	2.863692438
105623	288.1296343	0.3125	20	268.256	123.7897312	11.73612591	0.347716112	11.73612591	0.235527073	0.096868334	0.235527073	0.096868334	-0.347716112	83.9027	288.416	1	3	0	0	0	1	1	2	3	1	4	0	6	0	0	0	106	2	32.34	2.71	CN(C)C(=O)CNC(Cc1ccccc1)c2cccs2	ZINC000097110731	0.886170977	2.51029417
486714	383.1957397	0.45	28	358.252	163.4261256	12.46322425	0.37777588	12.46322425	0.269785662	0.040891959	0.269785662	-0.206984547	-0.37777588	104.3694	383.452	2	8	0	2	2	0	2	2	5	2	8	0	5	0	2	2	148	4	90.56	1.412	c1cnc(cc1CNC(=O)c2cc([nH]c2)C(=O)N3CCCC3)N4CCOCC4	ZINC000040153879	0.814828063	2.4023567
266064	321.1437041	0.5	23	302.185	132.3656479	10.95552611	0.465442681	10.95552611	0.302135181	0.111635015	0.302135181	-0.36905534	-0.465442681	81.1084	321.337	2	9	0	0	0	0	2	2	9	1	9	0	7	0	0	0	124	2	122.22	0.541	CC(=O)OCC(CCn1cnc2c1nc(nc2)N)COC(=O)C	ZINC000001530635	0.733115342	2.806858283
608557	318.1804239	0.6	23	296.205	133.2259556	12.33069185	0.369379321	12.33069185	0.262940463	0.210855733	0.262940463	-0.30753858	-0.369379321	87.2761	318.381	3	8	0	1	1	0	2	2	6	2	8	0	2	0	1	1	124	3	109.9	0.576	CC(C)(C)n1c2c(cn1)c(=O)[nH]c(n2)N3CCCC(C3)C(=O)N	ZINC000068880917	0.841218314	3.272682404
490937	330.1514323	0.411764706	23	308.281	140.2832945	12.16885598	0.369395217	12.16885598	0.315125771	0.069139387	0.315125771	-0.120125241	-0.369395217	93.9934	330.457	2	5	0	1	1	1	1	2	4	2	6	0	4	0	1	1	122	3	57.26	3.091	Cc1csc(n1)C(C)NC(=O)NC2CCN(C2)c3ccccc3	ZINC000071882561	0.905574726	2.922074797
787404	496.2586743	0.310344828	37	464.359	215.4875989	13.70284494	0.467993384	13.70284494	0.253206037	0.165075166	0.253206037	-0.533064531	-0.467993384	143.0957	496.615	1	8	0	0	0	2	3	5	7	1	8	0	7	0	0	0	190	5	92.84	5.271	Cc1cc2cc(c(=O)[nH]c2cc1C)C(c3nnnn3C(C)(C)C)N(Cc4ccccc4)Cc5ccco5	ZINC000057608747	0.329920027	3.240602873
39262	349.1460126	0.647058824	24	326.272	144.3693171	12.86114194	0.467428997	12.86114194	0.33008584	0.24573271	0.33008584	-0.776977618	-0.467428997	93.372	349.456	0	6	1	0	1	0	2	2	7	0	7	0	2	0	0	0	130	3	74.08	2.738	CC(C(=O)OC)n1c(=O)c2c3c(sc2nn1)CC(CC3)C(C)(C)C	ZINC000001321123	0.77950941	3.441324955
257690	505.1001037	0.192307692	33	482.208	200.5805202	13.31920179	0.335458498	13.31920179	0.335458498	0.082457942	0.317621825	-0.754705319	-0.317621825	132.5017	506.4	1	6	0	1	1	2	1	3	4	1	7	0	4	0	1	1	168	4	71.41	5.394	CCc1ccccc1n2c(cc(c2C)C=C3C(=O)NC(=O)N(C3=O)c4ccc(cc4C)Br)C	ZINC000408967654	0.380987635	2.552809431
491048	233.1528122	0.461538462	17	214.163	102.0012469	11.43709486	0.367981304	11.43709486	0.235928968	0.049589002	0.235928968	0.049589002	-0.367981304	69.0264	233.315	2	4	0	1	1	1	0	1	3	1	4	0	2	0	1	1	92	2	49.57	0.602	Cc1ccc(cc1)N2CCN(CC2)C(=O)CN	ZINC000002457416	0.813637543	1.755248313
623011	311.0728477	0.0625	22	298.262	131.5932718	12.29709924	0.352043243	12.29709924	0.294549958	0.104969923	0.294549958	-0.289551682	-0.352043243	86.9787	311.366	1	5	0	1	1	1	1	2	5	1	6	0	4	0	1	1	110	3	62.3	3.188	c1ccc(cc1)C=C2C(=O)N(C(=O)S2)CNc3ccccn3	ZINC000033374585	0.878676855	2.221234896
208037	263.1382248	0.5	19	246.165	110.4980477	12.06070767	0.348389771	12.06070767	0.244410119	0.117037037	0.244410119	-0.366790438	-0.348389771	67.2937	263.301	1	7	0	0	0	0	2	2	6	1	7	0	4	0	0	0	102	2	85.84	1.069	Cc1cc(n(n1)C(C)C(=O)NCc2c(non2)C)C	ZINC000584898029	0.891269755	3.042362074
24987	424.0915345	0.227272727	29	404.387	173.9132276	13.34485402	0.309678335	13.34485402	0.265012835	0.204852608	0.265012835	-3.748811755	-0.309678335	117.2108	424.547	0	5	0	2	2	3	0	3	4	0	7	0	2	0	0	0	148	5	57.69	4.266	CC1CCN(c2ccccc2S1)C(=O)CN3c4cccc5c4c(ccc5)S3(=O)=O	ZINC000024851947	0.616621332	3.083549457
634246	299.1191292	0.642857143	20	278.224	119.4160765	12.0042074	0.463891565	12.0042074	0.240254659	0.291462585	0.240254659	-3.366693337	-0.463891565	76.0098	299.392	0	5	1	0	1	0	1	1	4	0	6	0	5	1	0	1	112	2	67.59	1.795	CC1CC1c2ccc(o2)CN(C)C(=O)C(C)S(=O)(=O)C	ZINC000044949692	0.831102609	3.555881109
145800	457.2477752	0.296296296	34	426.33	199.3573576	13.53231709	0.360888899	13.53231709	0.254239378	0.153697443	0.254239378	-1.0198008	-0.360888899	133.4139	457.578	2	7	0	0	0	2	2	4	4	2	7	0	10	0	0	0	176	4	83.02	4.034	CC(C)(C(=O)NCCCn1ccnc1)N(CCc2c[nH]c3c2cccc3)C(=O)c4ccccc4	ZINC000575443908	0.35277568	2.661711234
700173	332.2000968	0.285714286	25	308.259	147.4392816	4.812563461	0.360820541	4.812563461	0.203650998	0.764993071	0.203650998	0.764993071	-0.360820541	104.8834	332.451	2	4	0	0	0	2	2	4	3	2	4	0	7	0	0	0	128	4	45.64	5.32	CCCCCn1c2ccccc2nc1NCc3c[nH]c4c3cccc4	ZINC000013712876	0.449893419	2.110626912
260432	412.1092927	0.19047619	29	392.307	171.9026933	12.59789741	0.503840678	12.59789741	0.29353929	0.112719371	0.29353929	-0.583084189	-0.503840678	111.7615	412.467	2	7	0	1	1	2	0	2	6	2	8	0	6	0	1	1	150	3	95.94	3.774	CCOc1cccc(c1O)C=C2C(=O)N(C(=O)S2)CC(=O)Nc3ccc(cc3)C	ZINC000014009023	0.701381976	2.201746973
133330	449.0408746	0.210526316	27	430.198	166.0936028	12.08751264	0.355713906	12.08751264	0.237545438	0.020367654	0.237545438	-3.675879256	-0.355713906	108.7839	450.358	3	6	0	0	0	2	1	3	4	2	8	0	7	0	0	0	142	3	94.19	2.8	c1cc(ccc1CCNC(=O)CCn2ccc3c2cc(cc3)Br)S(=O)(=O)N	ZINC000013689733	0.579828908	2.198150253
735285	478.1857052	0.44	32	446.805	199.4573965	14.05795785	0.354054225	14.05795785	0.242320288	0.129469167	0.242320288	-0.570828259	-0.354054225	131.2277	479.061	1	4	0	0	0	2	0	2	3	1	7	0	11	0	0	0	174	2	49.41	5.6	CCC(C(=O)NCC(C)C)N(Cc1ccccc1C)C(=O)CSCc2c(cccc2Cl)F	ZINC000224557822	0.456953365	2.973701701
80340	440.1882118	0.565217391	31	412.345	185.0290285	13.03443761	0.337460745	13.03443761	0.264038572	0.007782484	0.264038572	-0.208795963	-0.337460745	117.8842	440.569	1	7	1	2	3	0	2	2	5	1	8	0	3	1	1	2	164	5	86.37	3.274	c1cc(sc1)C(=O)N2CCCCC2c3[nH]c(=O)c4c(n3)CCN(C4)C(=O)C5CCCC5	ZINC000019342705	0.79365894	3.15825139
999664	570.2161578	0.310344828	41	540.439	241.2622341	13.55801555	0.367981584	13.55801555	0.258745691	0.031966171	0.258745691	-0.682989259	-0.367981584	159.5894	570.679	2	11	0	3	3	2	1	3	8	2	12	0	7	0	1	1	210	6	126.36	3.178	Cc1cc(n[nH]1)NC(=O)CSC2=Nc3ccccc3C4=NC(C(=O)N42)CCC(=O)N5CCN(CC5)c6ccccc6	ZINC000101385548	0.449487647	3.400728644
922509	327.1140438	0.533333333	22	306.234	130.0899902	12.42987749	0.465417389	12.42987749	0.337354162	0.361712097	0.337354162	-3.662916719	-0.465417389	83.3238	327.402	2	6	1	0	1	1	0	1	5	2	7	0	4	1	0	1	122	2	92.7	1.827	Cc1cc(ccc1NS(=O)(=O)C2CCCCC2O)C(=O)OC	ZINC000072232515	0.823074849	2.999095094
533271	252.0910205	0.333333333	18	239.141	102.7798482	13.49623217	0.5077736	13.49623217	0.435282259	0.151536281	0.435282259	-0.719907407	-0.5077736	62.9878	252.245	1	5	0	0	0	1	1	2	5	1	6	0	0	0	0	0	96	2	64.35	2.664	CC(C)(C)OC(=O)n1c2cc(cc(c2cn1)F)O	ZINC000085224306	0.78243962	2.614958695
408064	523.2253255	0.481481481	37	490.395	220.5419262	13.60772341	0.496685551	13.60772341	0.273135213	0.097357576	0.273135213	-0.097357576	-0.496685551	143.3495	523.659	0	9	0	2	2	1	2	3	8	0	10	0	9	0	2	2	196	5	88.1	3.5	Cc1nc(cs1)C(=O)N(CCCN2CCCC2=O)Cc3cc4ccc(cc4nc3N5CCOCC5)OC	ZINC000011970928	0.424220135	2.793317002
107813	428.1206064	0.136363636	30	407.317	174.306463	13.68918119	0.491762146	13.68918119	0.261486104	0.078696816	0.261486104	-3.974651983	-0.491762146	112.6577	428.485	2	6	0	0	0	3	0	3	4	2	8	0	8	0	0	0	156	3	84.5	3.744	Cc1ccc(cc1)OCCNC(=O)c2ccc(cc2)S(=O)(=O)Nc3ccccc3F	ZINC000013113077	0.535508495	1.861624802
297409	396.0602344	0.1	27	380.365	160.1434466	12.48822363	0.301654884	12.48822363	0.230098339	0.158568791	0.230098339	-3.278028105	-0.301654884	109.0115	396.493	1	5	0	0	0	3	1	4	5	1	7	0	4	0	0	0	136	4	76.13	4.034	CS(=O)(=O)c1ccc2c(c1)sc(n2)NC(=O)Cc3cccc4c3cccc4	ZINC000001518664	0.5649257	2.054535352
39351	520.1126639	0.37037037	36	496.44	215.0368725	13.73067277	0.504254405	13.73067277	0.305129559	0.043852644	0.305129559	-0.340048947	-0.504254405	136.7055	520.632	2	7	2	2	4	2	1	3	7	2	9	0	4	2	1	3	184	7	99.7	4.219	CCOc1cc(ccc1O)C2c3c([nH]c(=O)s3)SC4C2C5CC4C6C5C(=O)N(C6=O)c7ccccc7	ZINC000252429406	0.500040922	4.890421965
923293	379.2120584	0.4	28	354.268	163.5196008	12.68278345	0.330667882	12.68278345	0.277350578	0.247386831	0.277350578	-0.247386831	-0.330667882	106.0769	379.468	2	8	0	1	1	1	2	3	7	2	8	0	6	0	1	1	146	4	89.66	2.083	Cc1nccn1Cc2ccccc2NC(=O)c3cn(nn3)CC4CCCNC4	ZINC000952979168	0.684448362	3.037609115
337519	523.9902906	0.15	29	507.2	185.1189008	12.64887243	0.492805001	12.64887243	0.293539272	0.241232416	0.293539272	-0.506477099	-0.492805001	120.0117	524.336	1	7	0	1	1	2	0	2	6	1	9	0	6	0	1	1	150	3	84.94	3.983	COc1cc(cc(c1OC)I)C=C2C(=O)N(C(=O)S2)CC(=O)Nc3ccccc3	ZINC000097959737	0.454896935	2.244463212
532383	312.2776784	1.0	22	276.21	136.359051	10.27090057	0.389383662	10.27090057	0.089986293	0.32438774	0.089986293	-0.353220899	-0.389383662	91.0968	312.498	1	4	1	1	2	0	0	0	4	1	4	0	6	1	1	2	130	2	35.94	2.216	CCN1CCN(CC1)CC(COC2CC(CC(C2)(C)C)C)O	ZINC000022863654	0.815663884	3.413085363
285095	498.954762	0.045454545	30	486.283	190.0606888	12.99287028	0.479442471	12.99287028	0.331064006	0.19647429	0.331064006	-1.18099306	-0.479442471	123.6748	500.395	1	5	0	1	1	2	1	3	5	1	8	0	5	0	1	1	150	4	70.75	5.736	c1ccc(cc1)C(C(=O)O)N2C(=O)C(=Cc3ccc(o3)c4ccc(cc4)Br)SC2=S	ZINC000008763369	0.356249778	2.851184162
836241	337.106256	0.166666667	25	322.215	143.1400824	12.36269377	0.45359502	12.36269377	0.255300992	0.177862356	0.255300992	-0.224898597	-0.45359502	89.6302	337.335	1	7	0	1	1	2	1	3	6	1	7	0	4	0	0	0	126	4	86.48	3.28	CCc1nnc(o1)c2ccc(cc2)NC(=O)c3ccc4c(c3)OCO4	ZINC000012443882	0.786057798	2.052002343
972783	285.1517496	0.142857143	22	266.238	130.3657846	2.460648148	0.335743789	2.460648148	0.052643481	0.911851852	0.052643481	0.911851852	-0.335743789	94.462	285.39	0	1	0	0	0	3	1	4	1	0	1	0	2	0	0	0	108	4	4.93	5.46	Cc1ccc(c2c1c3ccccc3n2Cc4ccccc4)C	ZINC000004051102	0.460671894	1.866219511
33292	424.2144265	0.6	29	392.311	172.8416341	12.43854302	0.38257127	12.43854302	0.242139797	0.050734432	0.242139797	-3.52548781	-0.38257127	113.3155	424.567	1	8	0	0	0	1	1	2	6	1	9	0	11	0	0	0	162	2	93.53	2.17	CCCCn1c2ccc(cc2nc1CCC(=O)NC(C)COC)S(=O)(=O)N(C)C	ZINC000027470044	0.596666144	2.819844526
364857	300.1128368	0.6	20	279.614	124.1481867	9.862289226	0.489237522	9.862289226	0.137545705	0.172619992	0.137545705	-0.65720868	-0.489237522	77.4838	300.782	1	4	0	1	1	1	0	1	4	1	5	0	6	0	1	1	112	2	47.92	2.584	Cc1ccc(c(c1)Cl)OCC(COC2CCOCC2)O	ZINC000096484791	0.877065217	2.6847217
152495	234.0856214	0.142857143	17	222.149	98.34368611	13.20489796	0.374631507	13.20489796	0.274661895	0.195555556	0.274661895	-2.88212963	-0.374631507	61.8868	234.245	1	1	0	0	0	2	0	2	1	1	3	0	3	0	0	0	88	2	20.23	3.188	c1ccc(cc1)C(c2ccccc2)(C(F)F)O	ZINC000003097782	0.864290438	2.029814659
950235	403.0757401	0.210526316	27	385.747	165.1156195	12.26478774	0.468798782	12.26478774	0.260480774	0.126998299	0.260480774	-0.290574026	-0.468798782	105.2259	403.891	2	6	0	0	0	1	2	3	5	2	8	0	6	0	0	0	140	3	84.23	4.37	Cc1c(cco1)C(=O)Nc2nc(cs2)CC(=O)NC(C)c3cccc(c3)Cl	ZINC000040130155	0.639600336	2.705245227
921970	415.2219544	0.619047619	30	386.262	175.575234	12.98027323	0.477532696	12.98027323	0.319179513	0.094883901	0.319179513	-1.144449995	-0.477532696	108.2093	415.494	1	9	1	1	2	0	2	2	8	1	9	0	6	1	1	2	162	4	102.6	1.767	CCOc1c(cnc(n1)OCC)C2(C3CCCC2CN(C3)C(=O)c4ccn(n4)C)O	ZINC000100152869	0.766887093	4.495363842
80204	344.083078	0.117647059	24	328.264	142.1624053	11.76390042	0.478071511	11.76390042	0.3280009	0.252783447	0.3280009	-1.229257875	-0.478071511	92.2274	344.392	4	6	0	0	0	1	1	2	4	3	7	0	6	0	0	0	124	2	109.49	2.326	Cc1c(sc(c1C(=O)N)NC(=O)C=CC(=O)O)Cc2ccccc2	ZINC000000055659	0.698580513	2.367347489
888267	325.1314081	0.263157895	24	306.212	139.8179463	12.53449271	0.493889335	12.53449271	0.261058405	0.300875378	0.261058405	-1.836283108	-0.493889335	90.264	325.364	2	5	0	1	1	2	0	2	4	2	5	0	5	0	0	0	124	3	75.63	2.806	CCOc1ccc(cc1)C(=O)CC2(c3cc(ccc3NC2=O)C)O	ZINC000000316513	0.828986645	2.627903498
469844	225.0935831	0.6	15	210.197	93.31139597	11.48742961	0.350952277	11.48742961	0.270330298	0.07018802	0.270330298	-0.07018802	-0.350952277	61.5682	225.317	1	4	0	1	1	0	1	1	4	1	5	0	3	0	1	1	82	2	45.23	1.493	CCNC(=O)c1csc(n1)N2CCCC2	ZINC000064552473	0.847448498	2.11317319
414732	171.1259288	0.888888889	12	154.104	72.94860334	10.30507511	0.48123026	10.30507511	0.302850635	0.148263889	0.302850635	-0.702526455	-0.48123026	46.7332	171.24	3	3	1	0	1	0	0	0	2	2	3	0	3	1	0	1	70	1	63.32	1.225	CC1(C(CC1N)CCC(=O)O)C	ZINC000211156516	0.670816362	3.661789353
411303	509.2249316	0.233333333	37	478.431	222.8999739	13.1119458	0.351695	13.1119458	0.243503418	0.119460261	0.243503418	-0.195566316	-0.351695	151.8514	509.679	2	6	0	1	1	2	2	4	4	2	7	0	7	0	1	1	188	5	62.19	5.663	CCc1ccc(cc1)n2c(cc(c2C)C3C(NC(=S)N3CC(=O)Nc4ccccc4)c5ccccn5)C	ZINC000225504180	0.314798396	3.462457434
53751	381.9204038	0.133333333	19	371.971	128.5934862	12.06854647	0.422910669	12.06854647	0.344220637	0.377385676	0.344220637	-0.377385676	-0.422910669	82.6205	384.067	0	2	0	0	0	2	0	2	2	0	4	0	3	0	0	0	98	2	26.3	4.993	CCc1ccc(cc1)OC(=O)c2cc(ccc2Br)Br	ZINC000000642784	0.550618316	1.81814038
949797	349.1082679	0.294117647	23	329.34	145.644948	13.44922201	0.362385793	13.44922201	0.171442735	0.130409887	0.171442735	-0.130409887	-0.362385793	100.3764	349.5	2	3	0	0	0	1	1	2	3	2	6	0	7	0	0	0	122	2	36.95	4.139	Cc1cccc(n1)NC(=S)NCCCSCc2ccccc2F	ZINC000225613688	0.580363246	2.260195018
61760	323.1193812	0.357142857	23	308.183	130.0165771	13.12318502	0.407986843	13.12318502	0.321341836	0.021577317	0.321341836	-0.742601224	-0.407986843	77.6351	323.303	3	7	0	1	1	1	1	2	5	2	9	0	2	0	1	1	122	3	97.28	2.342	c1c(cc(cc1F)F)NC(=O)N2CCC(CC2)c3nnc(o3)N	ZINC000630093427	0.883867187	2.527242495
364931	478.1474898	0.24	34	455.365	196.1052192	13.37093768	0.321972199	13.37093768	0.25605769	0.003205828	0.25605769	-3.13925945	-0.321972199	129.099	478.549	1	7	0	1	1	2	2	4	6	1	9	0	4	0	1	1	174	5	93.95	4.466	Cc1ccc(cc1)c2cc(c3c(nn(c3n2)C4CCS(=O)(=O)C4)C)C(=O)Nc5ccc(cc5)F	ZINC000023128249	0.467237805	2.855727433
583806	391.0328297	0.125	25	377.797	157.5958014	11.13105459	0.330016697	11.13105459	0.22074859	0.109699731	0.22074859	-0.109699731	-0.330016697	102.7454	391.909	2	6	0	0	0	1	2	3	7	2	9	0	6	0	0	0	128	3	79.8	4.581	CC(=O)Nc1cccc(c1)Nc2nnc(s2)SCc3ccncc3Cl	ZINC000184546969	0.598433984	2.311137775
596971	301.2041791	0.631578947	22	274.214	132.9889178	12.5710497	0.480337335	12.5710497	0.260787157	0.056440854	0.260787157	-0.389234694	-0.480337335	88.0017	301.43	1	3	2	0	2	1	0	1	2	1	3	0	5	2	0	2	120	3	38.33	3.766	CCC(C(=O)NC1CC2CCC1C2)Oc3cc(ccc3C)C	ZINC000251239100	0.898871343	4.047319443
592688	534.2817757	0.535714286	38	497.327	221.3148401	13.57760366	0.492858402	13.57760366	0.449285566	0.179387704	0.449285566	-4.613724156	-0.492858402	140.4028	534.623	1	7	0	1	1	2	1	3	7	1	10	0	11	0	1	1	208	4	62.99	4.667	CC1CCN(CC1)CCOc2ccc(cc2OC)CN(C)CC(Cn3c4ccccc4nc3C(F)(F)F)O	ZINC000585273141	0.386026046	3.07911553
394527	328.189926	0.555555556	24	304.224	141.3393117	11.4564288	0.447523739	11.4564288	0.409437599	0.158521939	0.409437599	-0.158521939	-0.447523739	92.0467	328.416	1	6	0	2	2	1	1	2	4	1	6	0	5	0	2	2	128	4	61.46	2.585	c1ccc2c(c1)[nH]c(n2)C3CCCN(C3)CCCN4CCOC4=O	ZINC000078776796	0.916272446	2.866352343
553914	418.1805042	0.291666667	31	395.288	179.2542914	13.20108989	0.365353757	13.20108989	0.278317549	0.085525992	0.278317549	-0.258880018	-0.365353757	113.585	418.472	0	6	0	1	1	2	2	4	6	0	7	0	3	0	0	0	158	5	65.97	5.308	CC(C)(C)c1ccc(cc1)c2nc(on2)c3c4n(cn3)CC(OC4)c5ccc(cc5)F	ZINC000097077657	0.451181694	3.232050163
269439	686.9310451	0.148148148	40	670.186	246.515714	13.78554964	0.505580821	13.78554964	0.337968273	0.033041612	0.337968273	-0.983159171	-0.505580821	154.7042	689.338	1	10	0	1	1	2	2	4	10	1	13	0	6	0	0	0	204	5	137.17	5.197	CCOC(=O)C1=C(N=c2n(c(=O)c(=Cc3cc(c(c(c3)Br)O)Br)s2)C1c4ccc(o4)c5cccc(c5)[N+](=O)[O-])C	ZINC000408730870	0.167101779	3.43287675
492216	394.1099614	0.35	28	376.312	164.4396512	5.994865622	0.453595038	5.994865622	0.230800688	0.191414749	0.230800688	-0.191414749	-0.453595038	105.033	394.456	0	7	0	2	2	1	3	4	8	0	8	0	1	0	0	0	142	6	70.77	3.894	Cc1nc2c(c3c(s2)COC(C3)(C)C)c4n1nc(n4)c5ccc6c(c5)OCO6	ZINC000002223524	0.487719831	2.874869083
231323	338.1354458	0.4375	24	321.197	136.6155001	12.51892199	0.415909837	12.51892199	0.415909837	0.011586317	0.340462047	-4.333064971	-0.340462047	80.021	338.333	0	5	0	1	1	1	1	2	4	0	8	0	4	0	1	1	128	3	51.02	2.703	c1cc(ccc1CCC(=O)N2CCC(C2)n3ccnn3)C(F)(F)F	ZINC000206928906	0.861237266	2.878874336
191065	359.1377564	0.45	24	334.36	152.6069449	12.71396837	0.321923189	12.71396837	0.256296174	0.027742347	0.256296174	0.027742347	-0.321923189	105.4652	359.56	1	2	1	0	1	1	1	2	3	1	4	0	3	0	0	0	128	3	29.1	5.873	CC(C)(C)C1CCc2c(csc2C1)C(=O)Nc3cccc(c3)SC	ZINC000001009299	0.694051928	2.843310387
438843	384.1961543	0.476190476	28	359.255	163.8907643	13.87362483	0.377773867	13.87362483	0.253477908	0.133591561	0.253477908	-0.346461027	-0.377773867	104.2495	384.455	0	6	0	2	2	1	1	2	5	0	7	0	2	0	1	1	148	4	58.56	2.31	Cc1ccc(cc1F)C(=O)N2CCc3c(nc(nc3CC2)N4CCOCC4)C	ZINC000096254818	0.795350505	2.394420237
682082	442.078573	0.272727273	29	423.243	184.1121025	6.556252506	0.336502595	6.556252506	0.160459156	0.048355817	0.160459156	-0.048355817	-0.336502595	121.319	443.403	0	4	0	2	2	1	2	3	5	0	7	0	4	0	1	1	148	5	33.42	6.159	CCC1CSC2=NC(C(N12)c3cccn3c4ccc(cc4Cl)Cl)c5ccccn5	ZINC000260788342	0.484449127	4.051091942
56484	452.1302985	0.16	32	430.737	189.5590634	13.75569919	0.496686853	13.75569919	0.352398866	0.167704082	0.352398866	-1.041793678	-0.496686853	122.947	452.913	2	5	0	0	0	3	1	4	4	2	7	0	8	0	0	0	164	4	63.49	5.479	COc1ccc2c(c1)n(c(c2CNCc3ccc(cc3)Cl)C(=O)O)Cc4cccc(c4)F	ZINC000009274765	0.371402898	2.271417533
749563	414.0997907	0.263157895	29	396.299	170.4516627	12.64381673	0.496622002	12.64381673	0.214161985	0.066463537	0.214161985	-0.066463537	-0.496622002	104.7445	414.443	0	9	0	1	1	2	1	3	10	0	10	0	7	0	0	0	150	4	97.59	2.426	COc1ccc(c(c1)OC)n2c(nnn2)SCC(=O)c3ccc4c(c3)OCCO4	ZINC000000932196	0.426319322	2.331268768
610398	330.1071846	0.642857143	21	308.299	129.9473502	12.6159127	0.336583668	12.6159127	0.240555894	0.004788701	0.240555894	-3.369714742	-0.336583668	84.7325	330.475	1	5	0	1	1	0	1	1	4	1	7	0	6	0	0	0	118	2	66.48	1.741	CCCC(C(=O)N1CCc2c(ccs2)C1)NS(=O)(=O)CC	ZINC000066104742	0.863831975	2.966531307
884635	372.1507636	0.4	26	348.298	157.5187359	12.46343886	0.465331769	12.46343886	0.340671326	0.124383608	0.340671326	-0.379159213	-0.465331769	103.6842	372.49	1	5	0	1	1	1	1	2	5	1	6	0	5	0	0	0	138	3	58.64	3.482	CC(C)N1CCc2c(sc(c2C(=O)OC)NC(=O)Cc3ccccc3)C1	ZINC000004223547	0.816585079	2.186793241
32808	281.14495	0.733333333	19	258.237	119.0613915	6.046338577	0.3810582	6.046338577	0.05992357	0.47239418	0.05992357	0.47239418	-0.3810582	77.496	281.421	0	3	0	2	2	0	1	1	4	0	4	0	5	0	2	2	106	3	21.7	2.766	c1cc(sc1)CN2CCC(CC2)OCC3CCOC3	ZINC000096011621	0.828168482	2.823634606
272168	493.9476812	0.157894737	27	480.027	172.9425837	12.68706778	0.495990313	12.68706778	0.328828004	0.187480106	0.328828004	-0.457673191	-0.495990313	108.4467	496.155	1	6	0	1	1	2	0	2	4	1	8	0	5	0	1	1	140	3	67.87	4.322	COc1cc(c(cc1C=C2C(=O)N(C(=O)N2)Cc3ccc(cc3)Br)Br)OC	ZINC000009260760	0.495058983	2.377040423
553674	418.1448057	0.2	30	395.74	181.0303615	12.88571112	0.35483946	12.88571112	0.227373824	0.053229263	0.227373824	-0.371594125	-0.35483946	119.6487	418.924	1	4	0	1	1	3	0	3	2	1	5	0	6	0	1	1	152	4	49.41	4.641	c1ccc(cc1)C(CNC(=O)C2CC(=O)N(C2)c3cccc(c3)Cl)c4ccccc4	ZINC000408708898	0.633479583	2.492012647
